title,content,user_id,event_date,status,city_state,venue,map_url,tickets_url,featured_image_url
T's Bar and Grill - Sunset Strip,"It's a new year, we're back at T's for some roaring 80's!!

Break your new years resolutions with us!",1,2022-01-21 21:00:47,publish,"Lewisville, TX",T's Bar and Grill,"https://www.google.com/maps/place/T's+Bar+and+Grill/@33.024959,-96.9967189,17z/data=!3m2!4b1!5s0x864c2e79821ac695:0x263ac1f635c500f7!4m5!3m4!1s0x864c2e65ac6c89ef:0x2fb7cf3748080dd7!8m2!3d33.0249545!4d-96.9945249",,2021/01/Sunset-Strip-Yellow.jpg
The Stix Icehouse - Arghh Pirates,"We'll be bringing our shenanigans to McKinney this weekend for the first time in a long time - 7-11 at The Stix Icehouse address below.

Let's show them how we rock and of course, how we say ""ARGHH!""",1,2022-01-15 19:00:40,publish,"McKinney, TX",The Stix Icehouse,"https://www.google.com/maps/place/The+Stix+Icehouse/@33.1786652,-96.6245367,17z/data=!3m1!4b1!4m5!3m4!1s0x864c13dac2ca4c8f:0xe0f21476c6a8a75d!8m2!3d33.1786607!4d-96.6223427",,2021/11/AP-CDBaby.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2022-01-14 18:00:48,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2021/06/markmoss_logo.png
Cocktails - Sunset Strip,"Ring in the new year with us in the Fort Worth area at Cocktails, it's been another crazy year, we're sending it off in style with some 80's rock!

Come on  you Sunset Strippers, let's make some new friends!",1,2021-12-31 21:00:42,publish,"Azle, TX",Cocktails Bar and Grill,"https://www.google.com/maps/place/Cocktails+Bar+%26+Grill/@32.9331214,-97.5462156,17z/data=!3m2!4b1!5s0x864de3f300e1b1ad:0x9de15eba5d1cd579!4m5!3m4!1s0x864de3f303e7f1ff:0x71b90bdf178b2f2c!8m2!3d32.9331169!4d-97.5440216",,2021/01/Sunset-Strip-Red.jpg
40 West - Sunset Strip,"We had such a blast jamming with our buddies at Shocklahoma this year, we're coming back.

Come on you Sunset Strippers! Let's show 'em how we rock!!",1,2021-12-18 20:00:06,publish,"Yukon (Oklahoma City), OK",40 West ,"https://www.google.com/maps/place/40+WEST:+Premier+Entertainment+Company+(Studio%2FVenue%2FBar%2FGrill)/@35.4356919,-97.7206655,12.27z/data=!3m1!5s0x87b208ecabb4160b:0x9357b10a1e081800!4m5!3m4!1s0x87b20918cf75b58b:0xda946bd21821cb01!8m2!3d35.4714564!4d-97.7255096",,2021/01/Sunset-Strip-Purple.jpg
The Maverick - Solo Acoustic,"Hey y'all, working on getting my solo stuff out and about in the area so I booked a show at The Maverick on a Friday in December.

A little more raucous than my solo gigs at country clubs!

I get to play some deeper cuts, some heavier things, play with electronics / backups on stage and make some noise. Most importantly it's a way to connect with people who appreciate the music, come out and rock!",1,2021-12-17 21:00:11,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@33.0238934,-96.9383051,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238202!4d-96.9361633",,2016/08/MM-Austin.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-12-10 18:00:11,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
Chill - Solo Acoustic,"First time going solo at Chill in Lewisville, come out and have some fun with me on a Thursday night!!",1,2021-12-09 19:00:19,publish,"Lewisville, TX",Chill - Lewisville,"https://www.google.com/maps/place/Chill+Bar+%26+Grill+Lewisville/@33.0016448,-96.9670275,17z/data=!3m2!4b1!5s0x864c2ee1e98e0db5:0xe13c52979a99a29c!4m5!3m4!1s0x864c2fc1e428e249:0xb438fcc707f3419!8m2!3d33.0016448!4d-96.9648388",,2014/11/moss_bio.jpg
The Revel - Basket Case,"Going to help my buddies out in the ""other"" Green Day tribute here in DFW again! This time at the Revel in Frisco in December.

We'll be playing with Unglued - tribute to Stone Temple Pilots who I've played with before

Rebel Yell - tribute to Billy Idol who I've yet to jam with

Looking forward to this high energy show, definitely worth price of entry (TBD).",1,2021-12-04 20:00:45,publish,"Frisco, TX",The Revel,"https://www.google.com/maps/place/The+Revel+Patio+Grill/@33.1552065,-96.806599,17z/data=!3m2!4b1!5s0x864c3c25a2d33eb5:0x35e2b6672b26665f!4m5!3m4!1s0x864c3c25a2d53125:0xd1867e19c548a1cf!8m2!3d33.1552065!4d-96.8044103",,2021/06/BC2.jpg
Pour Shack - Green Dazed,"We're back baby, going to hit the stage and open the night for our friends in Reflective Soul.

Get ready for some 90's action and high energy all night long!!

Typically a $10 cover for a full night of fun.",1,2021-11-27 20:00:48,publish,"Keller, TX",The Pour Shack,"https://www.google.com/maps/place/The+Pour+Shack/@32.9302015,-97.256355,17z/data=!3m2!4b1!5s0x864dd76f537b5117:0x4afbf1429aa71edb!4m5!3m4!1s0x864dd709e992830f:0xd1102fbc840ad6d7!8m2!3d32.9302418!4d-97.2541538",,2019/01/GD-Dookie.jpg
T's Bar and Grill - Arghh Pirates!!,"Arghh all you scallywags! We're back, this time at T's Bar and Grill in Lewisville with a couple other bands to round out the night.

We'll finish up the night with some great, upbeat acoustic favorites.

Come work off your turkey with us after Thanksgiving and sing along with us!!",1,2021-11-26 20:00:42,publish,"Lewisville, TX",T's Bar and Grill,"https://www.google.com/maps/place/T's+Bar+and+Grill/@33.024959,-96.9967189,17z/data=!3m2!4b1!5s0x864c2e79821ac695:0x263ac1f635c500f7!4m5!3m4!1s0x864c2e65ac6c89ef:0x2fb7cf3748080dd7!8m2!3d33.0249545!4d-96.9945249",,2016/09/ArghhPirates_Life-Preserv_01.jpg
Chill - Sunset Strip,"We're doing again - bringing the roaring 80's to Chill in Lewisville, come on you Sunset Strippers - let's show them some love!!!",1,2021-11-19 20:30:07,publish,"Lewisville, TX",Chill,"https://www.google.com/maps/place/Chill+Bar+%26+Grill+Lewisville/@33.0016493,-96.9670275,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2fc1e428e249:0xb438fcc707f3419!8m2!3d33.0016448!4d-96.9648388",,2021/01/Sunset-Strip-Red.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-11-12 18:00:30,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
Oscars Bar and Grill - Sunset Strip,"Sunset Strip will be bringing the roaring 80's to Burleson - we're back at Oscar's!
Great outdoor venue (weather permitting of course) with an awesome staff, get out and rock with us!!

Typically $10 cover for a full night of fun.",1,2021-11-06 20:00:43,publish,"Burleson, TX",Oscars Bar & Grill,"https://www.google.com/maps/place/Oscars/@32.516476,-97.3496154,17z/data=!3m1!4b1!4m5!3m4!1s0x864e690ed04297bd:0xfd6453d1b12cc9af!8m2!3d32.516476!4d-97.3474214?authuser=1",,2020/06/Sunset-Strip.jpg
Oscars Bar and Grill - Sunset Strip,"Sunset Strip will be bringing the roaring 80's to Burleson - we're back at Oscar's!
Great outdoor venue (weather permitting of course) with an awesome staff, get out and rock with us!!

Typically $10 cover for a full night of fun.",1,2021-11-05 20:00:39,publish,"Burleson, TX",Oscars Bar & Grill,"https://www.google.com/maps/place/Oscars/@32.516476,-97.3496154,17z/data=!3m1!4b1!4m5!3m4!1s0x864e690ed04297bd:0xfd6453d1b12cc9af!8m2!3d32.516476!4d-97.3474214?authuser=1",,2020/06/Sunset-Strip.jpg
The Maverick - Arghh Pirates!,"We're back with our acoustic duo, Warren and I will take the stage on a Thursday night at one of the funnest live bars in DFW!
Come out and support our habit and have some fun with us!

Sing along to acoustic rock you know, hear some originals, dress like a pirate!",1,2021-11-04 20:00:18,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@33.0238934,-96.9383051,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238208!4d-96.9361628",,2016/09/AP-White.jpg
Firehouse Bar and Grill - Sunset Strip,"Hit the road Jack! We're bringing the roaring 80's to another town in Texas, in Abilene. New bar for us - let's show them some Sunset Strip love you Sunset Strippers. We're going to make some new friends! Rock on!",1,2021-10-30 20:00:17,publish,"Abilene, TX",Firehouse Bar and Grill,"https://www.google.com/maps/place/Firehouse+Bar+%26+Grill/@32.4234175,-99.74115,17z/data=!3m1!4b1!4m5!3m4!1s0x86568de43be4860b:0x1dd23287d20d1ae5!8m2!3d32.423413!4d-99.738956",,2021/09/Promo-Shot-2.jpg
T's Bar and Grill - Sunset Strip,"Sunset Strip will be rocking with you and spreading some 80's themed love at T's in Lewisville!!!
Dust off the jean jackets, rat up that hair! Come ready to party with a heavy dose of fun 80's rock, a little heavier, right up your alley.",1,2021-10-22 20:00:16,publish,"Lewisville, TX",T's Bar and Grill,"https://www.google.com/maps/place/T's+Bar+and+Grill/@33.0249545,-96.9967136,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2e65ac6c89ef:0x2fb7cf3748080dd7!8m2!3d33.0249545!4d-96.9945249?authuser=1",,2020/06/Sunset-Strip.jpg
The Maverick - Sunset Strip,"Sunset Strip will be back rocking in Carrollton and spreading some 80's themed love for a birthday party, starting the weekend early!!
Loving every minute of this!
Lots of fun 80's rock, a little heavier, right up my alley.
Come rock out hard with us!!",1,2021-10-16 20:00:10,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@33.0238889,-96.9383051,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238889!4d-96.9361111",,2020/06/Sunset-Strip.jpg
Green Gator - Sunset Strip,"We're doing again - bringing the roaring 80's to the Green Gator in Frisco, come on you Sunset Strippers - let's show them some love!!!",1,2021-10-09 20:00:56,publish,"Frisco, TX",Green Gator,"https://www.google.com/maps/place/The+Green+Gator+Frisco/@33.1529275,-96.840752,17z/data=!3m2!4b1!5s0x864c3bff4bf254db:0x6290e1d1f1ede5f0!4m5!3m4!1s0x864c3bf908635cf3:0x86e688eda6642ee0!8m2!3d33.152923!4d-96.838558",,2021/01/Sunset-Strip-Red.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-10-08 18:00:22,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
Picks Bar - Sunset Strip,"The roaring 80's is heading out on the road again, this time to San Antonio for a new venue for us.

Let's show them some 80's love Sunset Strip style and have some fun!!! Rock hard with us!!",1,2021-09-25 21:00:21,publish,"San Antonio, TX",Picks Bar,"https://www.google.com/maps/place/Picks+Bar/@29.5960266,-98.576439,17z/data=!3m2!4b1!5s0x865c611f33c5234d:0xcc227a9a6d9713a8!4m5!3m4!1s0x865c66ace5059995:0xc873dbce46df2c28!8m2!3d29.596022!4d-98.574245",,2021/09/Promo-Shot-5.jpg
The Maverick - Arghh Pirates!,"We're back with our acoustic duo, Warren and I will take the stage on a Thursday night at one of the funnest live bars in DFW!
Come out and support our habit and have some fun with us!",1,2021-09-23 21:00:26,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@33.0238934,-96.9383051,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238208!4d-96.9361628",,2016/09/AP-White.jpg
Parker County Ice House - Sunset Strip,"All right you Sunset Strippers, we're bringing the show to Willow Park 9/18 to spread some Sunset Strippin' love!!!

Get out and catch a rock show!",1,2021-09-18 20:00:38,publish,"Willow Park, TX",Parker County Ice House,"https://www.google.com/maps/place/Parker+County+Ice+House/@32.7315624,-97.6335601,17z/data=!3m1!4b1!4m5!3m4!1s0x864e0503a053be0b:0x5753ddaca2e36c92!8m2!3d32.7315579!4d-97.6313661",,2021/01/Sunset-Strip-Blue.jpg
Stroker's - Sunset Strip,"Rev up those Harleys! We're bringing the roaring 80s to Stroker's in Dallas!

Come on you Sunset Strippers, let's show 'em how we love to rock!",1,2021-09-17 20:00:45,publish,"Dallas, TX",Stroker's,"https://www.google.com/maps/place/Strokers+Ice+House/@32.8421599,-96.872685,17z/data=!3m2!4b1!5s0x864e9c53abe79a21:0x17800b1972a9148d!4m5!3m4!1s0x864e9c53af9c6201:0x1ddf751880ab5030!8m2!3d32.8421031!4d-96.8705313",,2020/06/Sunset-Strip.jpg
Shocklahoma - Sunset Strip,"We'll be part of a huge music celebration in OKC, venue still TBD but full day / night of live music with our buddies up there.

Maybe a tour bus involved as well..",1,2021-09-11 20:00:37,publish,"Oklahoma City, OK",TBD,,,2021/01/Sunset-Strip-Blue.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-09-10 18:00:09,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
Killarney's - Sunset Strip,"We're back, it's an Irish bar but we're bringing good old 80s metal to it!

Come on Sunset Strippers, let's show them how we rock!",1,2021-09-04 20:00:38,publish,"Fairview, TX",Killarney's Live,"https://www.google.com/maps/place/Killarney's+Live/@33.1318552,-96.6493517,17z/data=!3m1!4b1!4m5!3m4!1s0x864c112150b2cee7:0xcc10db8a364c3bcf!8m2!3d33.1318552!4d-96.6471577",,2021/01/Sunset-Strip-darkpink.jpg
T's Bar and Grill - Sunset Strip,"Sunset Strip will be rocking with you and spreading some 80's themed love at T's in Lewisville!!!
Dust off the jean jackets, rat up that hair! Come ready to party with a heavy dose of fun 80's rock, a little heavier, right up your alley.
We're done with this ""sheltering"" thing, let's rock!!!",1,2021-09-03 20:00:27,publish,"Lewisville, TX",T's Bar and Grill,"https://www.google.com/maps/place/T's+Bar+and+Grill/@33.0249545,-96.9967136,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2e65ac6c89ef:0x2fb7cf3748080dd7!8m2!3d33.0249545!4d-96.9945249?authuser=1",,2020/06/Sunset-Strip.jpg
Stonebridge Ranch CC - Solo Acoustic,"Stonebridge is part of ClubCorp which has multiple courses worldwide.
Come check it out at Stonebridge Ranch in one of the fastest growing cities in America, see what it's about if you're interested in joining!
Oh, and there will be music 6-9pm by me, requests welcomed, heckling expected!! Likely this will be outdoor on the patio",1,2021-08-27 18:00:34,publish,"McKinney, TX",Stonebridge The Ranch CC,"https://www.google.com/maps/place/Stonebridge+Ranch+Country+Club+-+The+Ranch+(Hills+Course)/@33.1875503,-96.6947507,17z/data=!3m1!4b1!4m5!3m4!1s0x864c14390e1dbdef:0x5443aad7b34fed64!8m2!3d33.1875503!4d-96.6925567",,2021/02/Screen-Shot-2021-02-10-at-2.14.53-PM.png
Chrome Horse NewBo - Mark & Steve Show,"Okay, since I'm back in Iowa for a short bit, I figured why not get together with Steve and have some fun for a Wednesday night!!

We'll be on the outdoor stage at 6pm and look forward to seeing you all. We may not have a lot of time to chat, but know we will appreciate seeing you all!",1,2021-08-25 18:00:12,publish,"Cedar Rapids, IA",Chrome Horse NewBo,"https://www.google.com/maps/place/Chrome+Horse+Saloon/@37.7887852,-99.0498147,6z/data=!4m9!1m2!2m1!1schrome+horse!3m5!1s0x87e4f740f6f5c319:0x67cd159f351db0ce!8m2!3d41.9698504!4d-91.6585155!15sCgxjaHJvbWUgaG9yc2VaDiIMY2hyb21lIGhvcnNlkgENYmFyX2FuZF9ncmlsbJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSNVgwdFhiVXRCRUFF",,2021/08/IMG_4658.jpeg
Canucks Bar and Grill - Sunset Strip,"We're bringing some roaring 80's to a new venue, come on you Sunset Strippers - let's show them some love and how we do this!

Come rock hard with us!!",1,2021-08-21 20:30:36,publish,"Lewisville, TX",Canucks Bar and Grill,"https://www.google.com/maps/place/Canucks+Bar+and+Grill/@33.0309748,-96.9937331,17z/data=!3m2!4b1!5s0x864c2e6f38485259:0xe069596fdbfa6cb2!4m5!3m4!1s0x864c2e6f3711aab7:0xb651c2425b10bfe8!8m2!3d33.0309748!4d-96.9915444",,2021/01/Sunset-Strip-Orange.jpg
Roanoke ChopShop Live - Sunset Strip,"All right you Sunset Strippers, we're descending on Roanoke for some roaring 80's at one of the best outdoor stages in the area!

I haven't had the honor of gracing this stage before, looking forward to this special show, 2 hours straight of the best hair metal of the 80's - let's show them some rockin' love!",1,2021-08-20 21:00:47,publish,"Roanoke, TX",Roanoke ChopShop Live,"https://www.google.com/maps/place/Roanoke+ChopShop+Live/@32.996234,-97.2330788,17z/data=!3m2!4b1!5s0x864dd0fa578653eb:0xc2382a47b563eb17!4m5!3m4!1s0x864dd1cdc566b5e7:0x1b9ba111a0cb18c!8m2!3d32.9962186!4d-97.2308363",,2020/06/Sunset-Strip.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-08-13 18:00:26,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
Whiskey Chicks - Sunset Strip,"Bringing the roaring 80's back to Oklahoma City!!!  Victoria is excited, if you don't know Victoria, you haven't been to Whiskey Chicks and it's your loss...!",1,2021-08-07 20:00:26,publish,"Oklahoma City, OK",Whiskey Chicks,"https://www.google.com/maps/place/Whiskey+Chicks/@35.4645266,-97.5121817,17z/data=!3m1!4b1!4m5!3m4!1s0x87b217276855f13f:0x12f872af9aadabf6!8m2!3d35.4647602!4d-97.5099868",,2021/01/Sunset-Strip-Red.jpg
Private Party - Green Dazed,"Let us know if you'd like to tag along, we can always bring some guests!",1,2021-07-31 15:00:51,publish,"McKinney, TX",,,,2019/01/GD-Dookie.jpg
The Maverick - Arghh Pirates!,"We're back with our acoustic duo, Warren and I will take the stage on a Thursday night at one of the funnest live bars in DFW!
Come out and support our habit and have some fun with us!",1,2021-07-29 21:00:30,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@33.0238889,-96.9383051,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238208!4d-96.9361628",,2016/09/AP-White.jpg
Gas Monkey Bar and Grill - Sunset Strip,"We're back at GMBG bringing the roaring 80's to Dallas, outdoor stage, mid-week show for the fun of it!

Come rock hard with us!!",1,2021-07-28 20:00:31,publish,"Dallas, TX",Gas Monkey Bar and Grill,"https://www.google.com/maps/place/Gas+Monkey+Bar+N'+Grill/@32.8608286,-96.8982422,17z/data=!3m2!4b1!5s0x864e9d1427c16ee3:0x83767033a42f4bcc!4m5!3m4!1s0x864e9d168290066f:0x81c2c26772056b41!8m2!3d32.8608284!4d-96.8960571",,2021/01/Sunset-Strip-Green.jpg
Chill - Sunset Strip,"We're doing again - bringing the roaring 80's to Chill in Lewisville, come on you Sunset Strippers - let's show them some love!!!",1,2021-07-24 20:00:52,publish,"Lewisville, TX",Chill,"https://www.google.com/maps/place/Chill+Bar+%26+Grill+Lewisville/@33.0016493,-96.9670275,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2fc1e428e249:0xb438fcc707f3419!8m2!3d33.0016448!4d-96.9648388",,2021/01/Sunset-Strip-Red.jpg
Stonebridge Ranch CC - Solo Acoustic,"Stonebridge is part of ClubCorp which has multiple courses worldwide.
Come check it out at Stonebridge Ranch in one of the fastest growing cities in America, see what it's about if you're interested in joining!
Oh, and there will be music 6-9pm by me, requests welcomed, heckling expected!! Likely this will be outdoor on the patio",1,2021-07-23 18:00:53,publish,"McKinney, TX",Stonebridge The Ranch CC,"https://www.google.com/maps/place/Stonebridge+Ranch+Country+Club+-+The+Ranch+(Hills+Course)/@33.1875503,-96.6947507,17z/data=!3m1!4b1!4m5!3m4!1s0x864c14390e1dbdef:0x5443aad7b34fed64!8m2!3d33.1875503!4d-96.6925567",,2021/02/Screen-Shot-2021-02-10-at-2.14.53-PM.png
The Maverick - Solo Acoustic,"The Arghh Pirates show had to be moved due to a scheduling conflict to Thursday 7/29.

So that means I'm going to go solo for 7/22 at the Maverick!

Playing a lot of what you want to hear and maybe even songs you don't, be sure to be there, heckling encouraged (I heckle back) - let's rock!

9pm - midnight, no cover",1,2021-07-22 21:00:24,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@33.0238934,-96.9383051,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238208!4d-96.9361628",,2021/06/markmoss_logo.png
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-07-09 18:00:51,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
Killarney&#039;s  - Sunset Strip,"New venue for me, bringing the roaring 80's to Fairview. Come on you Sunset Strippers - let's show them how we do this!!!",1,2021-07-03 20:00:11,publish,"Fairview, TX",Killarney's Live,"https://www.google.com/maps/place/Killarney's+Live/@33.1318552,-96.6493464,17z/data=!4m12!1m6!3m5!1s0x864c112150b2cee7:0xcc10db8a364c3bcf!2sKillarney's+Live!8m2!3d33.1318552!4d-96.6471577!3m4!1s0x864c112150b2cee7:0xcc10db8a364c3bcf!8m2!3d33.1318552!4d-96.6471577",,2021/01/Sunset-Strip-Yellow.jpg
Hang Time Sports Grill and Bar - Sunset Strip,"We're back at Hang Time to rock out some roaring 80s for y'all, come rock hard with us!!
It's a no apologies tour....",1,2021-07-02 20:00:45,publish,"Rowlett, TX",Hang Time Grill and Bar,"https://www.google.com/maps/place/Hang+Time+Sports+Grill+%26+Bar/@32.9207115,-96.5088773,17z/data=!3m1!4b1!4m5!3m4!1s0x864c0211d9ed55e1:0x22d3c5ab21218ded!8m2!3d32.9207115!4d-96.5066833",,2020/06/Sunset-Strip.jpg
Poor David&#039;s - Arghh Pirates,"We're back! We've been very busy, but we decided to revisit the acoustic duo fun again and support ""Bridging the Music"" mini-fest in Dallas
Showcases music from the area all day / night
Tickets for the event $20, for a great cause - hit me up!",1,2021-06-26 17:45:34,publish,"Dallas, TX",Poor David's,"https://www.google.com/maps/place/Poor+David's+Pub/@32.7681944,-96.798794,17z/data=!3m1!4b1!4m5!3m4!1s0x864e990375cd0a49:0x439d9e9b2566c470!8m2!3d32.7682207!4d-96.7965626",,2016/09/AP-White.jpg
Stonebridge Ranch CC - Solo Acoustic,"Stonebridge is part of ClubCorp which has multiple courses worldwide.
Come check it out at Stonebridge Ranch in one of the fastest growing cities in America, see what it's about if you're interested in joining!
Oh, and there will be music 6-9pm by me, requests welcomed, heckling expected!! Likely this will be outdoor on the patio",1,2021-06-25 18:00:46,publish,"McKinney, TX",Stonebridge The Ranch CC,"https://www.google.com/maps/place/Stonebridge+Ranch+Country+Club+-+The+Ranch+(Hills+Course)/@33.1875503,-96.6947507,17z/data=!3m1!4b1!4m5!3m4!1s0x864c14390e1dbdef:0x5443aad7b34fed64!8m2!3d33.1875503!4d-96.6925567",,2021/02/Screen-Shot-2021-02-10-at-2.14.53-PM.png
The Maverick - Sunset Strip,"Always a blast at the Maverick - back in Carrollton to bring some roaring 80's to all y'all, come on you Sunset Strippers let's rock hard!",1,2021-06-19 20:00:59,publish,"Carrollton, TX",The Maverick,"https://www.google.com/maps/place/The+Maverick/@33.0238889,-96.9383051,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2f9dcc64c7af:0x907901698834ce00!8m2!3d33.0238889!4d-96.9361111",,2020/06/Sunset-Strip.jpg
Lion and Crown - Sunset Strip,"Back in Allen to bring the roaring 80's, all right you Sunset Strippers, let's show them love and ROCK! We had a blast the last time and so did the staff...",1,2021-06-18 20:00:32,publish,"Allen, TX",Lion & Crown,"https://www.google.com/maps/place/The+Lion+%26+Crown/@33.0885087,-96.6861985,17z/data=!4m12!1m6!3m5!1s0x864c175d7467da87:0x6e72b88345aff2bb!2sThe+Lion+%26+Crown!8m2!3d33.0885087!4d-96.6840045!3m4!1s0x864c175d7467da87:0x6e72b88345aff2bb!8m2!3d33.0885087!4d-96.6840045",,2021/01/Sunset-Strip-Cyan.jpg
Texas Motor Speedway - Private Party,"So I got asked to do a private party at Texas Motor Speedway during a NASCAR event... not sure we'll be loud enough on a NASCAR Sunday?!?
I didn't want to do it acoustic, so I grabbed a drummer and a bassist to help make some music. Should be a casual event on a beautiful Texas afternoon.
It's ""private"" only in the sense someone hired us, but we'll basically be a tailgating party. If you can find me, you're invited! I'll try to check in with a more accurate location come Sunday.",1,2021-06-13 13:00:55,publish,"Fort Worth, TX",Texas Motor Speedway,"https://www.google.com/maps/place/Texas+Motor+Speedway/@33.0373212,-97.2843214,17z/data=!3m1!4b1!4m5!3m4!1s0x864ddabbc1e349b3:0x3fd17b30181b5f92!8m2!3d33.0373212!4d-97.2821274",,2016/08/CRL.jpg
Oakmont Country Club - Solo Acoustic,"Live Music Friday Night Out at Oakmont, enjoy some background music early on, then it gets a little crazier later in the night - great times, great people!
Awesome food (steak night), service, and fun people - come join us!",1,2021-06-11 08:19:03,publish,"Corinth, TX",Oakmont Country Club,"https://www.google.com/maps/place/Oakmont+Country+Club/@33.1512057,-97.090905,17z/data=!3m1!4b1!4m5!3m4!1s0x864c334dbd2dd387:0x85ae78bb3b829717!8m2!3d33.1512057!4d-97.0887163",,2016/11/OakmontCountyClub-Corinth-TX-new-color-logo.png
Private Party - Sunset Strip,"If you listen really, really closely you might be able to find us...
Yes we do private parties too!",1,2021-06-05 14:00:19,publish,Texas,,,,2020/06/Sunset-Strip.jpg
